fdic_cert_number,quarter_end_date,bank_id,is_event_quarter,distress_within_4q,event_reason
6384,2023-06-30,pnc,0,0,
6384,2023-09-30,pnc,0,0,
6384,2023-12-31,pnc,0,0,
6384,2024-03-31,pnc,0,0,
6384,2024-06-30,pnc,0,0,
6384,2024-09-30,pnc,0,0,
6384,2024-12-31,pnc,0,0,
6384,2025-03-31,pnc,0,0,
6548,2017-03-31,usb,0,0,
6548,2017-06-30,usb,0,0,
6548,2017-09-30,usb,0,0,
6548,2017-12-31,usb,0,0,
6548,2018-03-31,usb,0,0,
6548,2018-06-30,usb,0,0,
6548,2018-09-30,usb,0,0,
6548,2018-12-31,usb,0,0,
6548,2019-03-31,usb,0,0,
6548,2019-06-30,usb,0,0,
6548,2019-09-30,usb,0,0,
6548,2019-12-31,usb,0,0,
6548,2020-03-31,usb,0,0,
6548,2020-06-30,usb,0,0,
6548,2020-09-30,usb,0,0,
6548,2020-12-31,usb,0,0,
6548,2021-03-31,usb,0,0,
6548,2021-06-30,usb,0,0,
6548,2021-09-30,usb,0,0,
6548,2021-12-31,usb,0,0,
6548,2022-03-31,usb,0,0,
6548,2022-06-30,usb,0,0,
6548,2022-09-30,usb,0,0,
6548,2022-12-31,usb,0,0,
6548,2023-03-31,usb,0,0,
6548,2023-06-30,usb,0,0,
6548,2023-09-30,usb,0,0,
6548,2023-12-31,usb,0,0,
6548,2024-03-31,usb,0,0,
6548,2024-06-30,usb,0,0,
6548,2024-09-30,usb,0,0,
6548,2024-12-31,usb,0,0,
6548,2025-03-31,usb,0,0,
6560,2017-03-31,hban,0,0,
6560,2017-06-30,hban,0,0,
6560,2017-09-30,hban,0,0,
6560,2017-12-31,hban,0,0,
6560,2018-03-31,hban,0,0,
6560,2018-06-30,hban,0,0,
6560,2018-09-30,hban,0,0,
6560,2018-12-31,hban,0,0,
6560,2019-03-31,hban,0,0,
6560,2019-06-30,hban,0,0,
6560,2019-09-30,hban,0,0,
6560,2019-12-31,hban,0,0,
6560,2020-03-31,hban,0,0,
6560,2020-06-30,hban,0,0,
6560,2020-09-30,hban,0,0,
6560,2020-12-31,hban,0,0,
6560,2021-03-31,hban,0,0,
6560,2021-06-30,hban,0,0,
6560,2021-09-30,hban,0,0,
6560,2021-12-31,hban,0,0,
6560,2022-03-31,hban,0,0,
6560,2022-06-30,hban,0,0,
6560,2022-09-30,hban,0,0,
6560,2022-12-31,hban,0,0,
6560,2023-03-31,hban,0,0,
6560,2023-06-30,hban,0,0,
6560,2023-09-30,hban,0,0,
6560,2023-12-31,hban,0,0,
6560,2024-03-31,hban,0,0,
6560,2024-06-30,hban,0,0,
6560,2024-09-30,hban,0,0,
6560,2024-12-31,hban,0,0,
6560,2025-03-31,hban,0,0,
6600,2017-03-31,ffbc,0,0,
6600,2017-06-30,ffbc,0,0,
6600,2017-09-30,ffbc,0,0,
6600,2017-12-31,ffbc,0,0,
6600,2018-03-31,ffbc,0,0,
6600,2018-06-30,ffbc,0,0,
6600,2018-09-30,ffbc,0,0,
6600,2018-12-31,ffbc,0,0,
6600,2019-03-31,ffbc,0,0,
6600,2019-06-30,ffbc,0,0,
6600,2019-09-30,ffbc,0,0,
6600,2019-12-31,ffbc,0,0,
6600,2020-03-31,ffbc,0,0,
6600,2020-06-30,ffbc,0,0,
6600,2020-09-30,ffbc,0,0,
6600,2020-12-31,ffbc,0,0,
6600,2021-03-31,ffbc,0,0,
6600,2021-06-30,ffbc,0,0,
6600,2021-09-30,ffbc,0,0,
6600,2021-12-31,ffbc,0,0,
6600,2022-03-31,ffbc,0,0,
6600,2022-06-30,ffbc,0,0,
6600,2022-09-30,ffbc,0,0,
6600,2022-12-31,ffbc,0,0,
6600,2023-03-31,ffbc,0,0,
6600,2023-06-30,ffbc,0,0,
6600,2023-09-30,ffbc,0,0,
6600,2023-12-31,ffbc,0,0,
6600,2024-03-31,ffbc,0,0,
6600,2024-06-30,ffbc,0,0,
6600,2024-09-30,ffbc,0,0,
6600,2024-12-31,ffbc,0,0,
6600,2025-03-31,ffbc,0,0,
6653,2017-03-31,prk,0,0,
6653,2017-06-30,prk,0,0,
6653,2017-09-30,prk,0,0,
6653,2017-12-31,prk,0,0,
6653,2018-03-31,prk,0,0,
6653,2018-06-30,prk,0,0,
6653,2018-09-30,prk,0,0,
6653,2018-12-31,prk,0,0,
6653,2019-03-31,prk,0,0,
6653,2019-06-30,prk,0,0,
6653,2019-09-30,prk,0,0,
6653,2019-12-31,prk,0,0,
6653,2020-03-31,prk,0,0,
6653,2020-06-30,prk,0,0,
6653,2020-09-30,prk,0,0,
6653,2020-12-31,prk,0,0,
6653,2021-03-31,prk,0,0,
6653,2021-06-30,prk,0,0,
6653,2021-09-30,prk,0,0,
6653,2021-12-31,prk,0,0,
6653,2022-03-31,prk,0,0,
6653,2022-06-30,prk,0,0,
6653,2022-09-30,prk,0,0,
6653,2022-12-31,prk,0,0,
6653,2023-03-31,prk,0,0,
6653,2023-06-30,prk,0,0,
6653,2023-09-30,prk,0,0,
6653,2023-12-31,prk,0,0,
6653,2024-03-31,prk,0,0,
6653,2024-06-30,prk,0,0,
6653,2024-09-30,prk,0,0,
6653,2024-12-31,prk,0,0,
6653,2025-03-31,prk,0,0,
6672,2017-03-31,fitb,0,0,
6672,2017-06-30,fitb,0,0,
6672,2017-09-30,fitb,0,0,
6672,2017-12-31,fitb,0,0,
6672,2018-03-31,fitb,0,0,
6672,2018-06-30,fitb,0,0,
6672,2018-09-30,fitb,0,0,
6672,2018-12-31,fitb,0,0,
6672,2019-03-31,fitb,0,0,
6672,2019-06-30,fitb,0,0,
6672,2019-09-30,fitb,0,0,
6672,2019-12-31,fitb,0,0,
6672,2020-03-31,fitb,0,0,
6672,2020-06-30,fitb,0,0,
6672,2020-09-30,fitb,0,0,
6672,2020-12-31,fitb,0,0,
6672,2021-03-31,fitb,0,0,
6672,2021-06-30,fitb,0,0,
6672,2021-09-30,fitb,0,0,
6672,2021-12-31,fitb,0,0,
6672,2022-03-31,fitb,0,0,
6672,2022-06-30,fitb,0,0,
6672,2022-09-30,fitb,0,0,
6672,2022-12-31,fitb,0,0,
6672,2023-03-31,fitb,0,0,
6672,2023-06-30,fitb,0,0,
6672,2023-09-30,fitb,0,0,
6672,2023-12-31,fitb,0,0,
6672,2024-03-31,fitb,0,0,
6672,2024-06-30,fitb,0,0,
6672,2024-09-30,fitb,0,0,
6672,2024-12-31,fitb,0,0,
6672,2025-03-31,fitb,0,0,
6976,2017-03-31,dcom,0,0,
6976,2017-06-30,dcom,0,0,
6976,2017-09-30,dcom,0,0,
6976,2017-12-31,dcom,0,0,
6976,2018-03-31,dcom,0,0,
6976,2018-06-30,dcom,0,0,
6976,2018-09-30,dcom,0,0,
6976,2018-12-31,dcom,0,0,
6976,2019-03-31,dcom,0,0,
6976,2019-06-30,dcom,0,0,
6976,2019-09-30,dcom,0,0,
6976,2019-12-31,dcom,0,0,
6976,2020-03-31,dcom,0,0,
6976,2020-06-30,dcom,0,0,
6976,2020-09-30,dcom,0,0,
6976,2020-12-31,dcom,0,0,
6976,2021-03-31,dcom,0,0,
6976,2021-06-30,dcom,0,0,
6976,2021-09-30,dcom,0,0,
6976,2021-12-31,dcom,0,0,
6976,2022-03-31,dcom,0,0,
6976,2022-06-30,dcom,0,0,
6976,2022-09-30,dcom,0,0,
6976,2022-12-31,dcom,0,0,
6976,2023-03-31,dcom,0,0,
6976,2023-06-30,dcom,0,0,
6976,2023-09-30,dcom,0,0,
6976,2023-12-31,dcom,0,0,
6976,2024-03-31,dcom,0,0,
6976,2024-06-30,dcom,0,0,
6976,2024-09-30,dcom,0,0,
6976,2024-12-31,dcom,0,0,
6976,2025-03-31,dcom,0,0,
6989,2017-03-31,cbu,0,0,
6989,2017-06-30,cbu,0,0,
6989,2017-09-30,cbu,0,0,
6989,2017-12-31,cbu,0,0,
6989,2018-03-31,cbu,0,0,
6989,2018-06-30,cbu,0,0,
6989,2018-09-30,cbu,0,0,
6989,2018-12-31,cbu,0,0,
6989,2019-03-31,cbu,0,0,
6989,2019-06-30,cbu,0,0,
6989,2019-09-30,cbu,0,0,
6989,2019-12-31,cbu,0,0,
6989,2020-03-31,cbu,0,0,
6989,2020-06-30,cbu,0,0,
6989,2020-09-30,cbu,0,0,
6989,2020-12-31,cbu,0,0,
6989,2021-03-31,cbu,0,0,
6989,2021-06-30,cbu,0,0,
6989,2021-09-30,cbu,0,0,
6989,2021-12-31,cbu,0,0,
6989,2022-03-31,cbu,0,0,
6989,2022-06-30,cbu,0,0,
6989,2022-09-30,cbu,0,0,
6989,2022-12-31,cbu,0,0,
6989,2023-03-31,cbu,0,0,
6989,2023-06-30,cbu,0,0,
6989,2023-09-30,cbu,0,0,
6989,2023-12-31,cbu,0,0,
6989,2024-03-31,cbu,0,0,
6989,2024-06-30,cbu,0,0,
6989,2024-09-30,cbu,0,0,
6989,2024-12-31,cbu,0,0,
6989,2025-03-31,cbu,0,0,
7213,2017-03-31,citi,0,0,
7213,2017-06-30,citi,0,0,
7213,2017-09-30,citi,0,0,
7213,2017-12-31,citi,0,0,
7213,2018-03-31,citi,0,0,
7213,2018-06-30,citi,0,0,
7213,2018-09-30,citi,0,0,
7213,2018-12-31,citi,0,0,
7213,2019-03-31,citi,0,0,
7213,2019-06-30,citi,0,0,
7213,2019-09-30,citi,0,0,
7213,2019-12-31,citi,0,0,
7213,2020-03-31,citi,0,0,
7213,2020-06-30,citi,0,0,
7213,2020-09-30,citi,0,0,
7213,2020-12-31,citi,0,0,
7213,2021-03-31,citi,0,0,
7213,2021-06-30,citi,0,0,
7213,2021-09-30,citi,0,0,
7213,2021-12-31,citi,0,0,
7213,2022-03-31,citi,0,0,
7213,2022-06-30,citi,0,0,
7213,2022-09-30,citi,0,0,
7213,2022-12-31,citi,0,0,
7213,2023-03-31,citi,0,0,
7213,2023-06-30,citi,0,0,
7213,2023-09-30,citi,0,0,
7213,2023-12-31,citi,0,0,
7213,2024-03-31,citi,0,0,
7213,2024-06-30,citi,0,0,
7213,2024-09-30,citi,0,0,
7213,2024-12-31,citi,0,0,
7213,2025-03-31,citi,0,0,
7230,2017-03-31,nbtb,0,0,
7230,2017-06-30,nbtb,0,0,
7230,2017-09-30,nbtb,0,0,
7230,2017-12-31,nbtb,0,0,
7230,2018-03-31,nbtb,0,0,
7230,2018-06-30,nbtb,0,0,
7230,2018-09-30,nbtb,0,0,
7230,2018-12-31,nbtb,0,0,
7230,2019-03-31,nbtb,0,0,
7230,2019-06-30,nbtb,0,0,
7230,2019-09-30,nbtb,0,0,
7230,2019-12-31,nbtb,0,0,
7230,2020-03-31,nbtb,0,0,
7230,2020-06-30,nbtb,0,0,
7230,2020-09-30,nbtb,0,0,
7230,2020-12-31,nbtb,0,0,
7230,2021-03-31,nbtb,0,0,
7230,2021-06-30,nbtb,0,0,
7230,2021-09-30,nbtb,0,0,
7230,2021-12-31,nbtb,0,0,
7230,2022-03-31,nbtb,0,0,
7230,2022-06-30,nbtb,0,0,
7230,2022-09-30,nbtb,0,0,
7230,2022-12-31,nbtb,0,0,
7230,2023-03-31,nbtb,0,0,
7230,2023-06-30,nbtb,0,0,
7230,2023-09-30,nbtb,0,0,
7230,2023-12-31,nbtb,0,0,
7230,2024-03-31,nbtb,0,0,
7230,2024-06-30,nbtb,0,0,
7230,2024-09-30,nbtb,0,0,
7230,2024-12-31,nbtb,0,0,
7230,2025-03-31,nbtb,0,0,
7468,2017-03-31,fcf,0,0,
7468,2017-06-30,fcf,0,0,
7468,2017-09-30,fcf,0,0,
7468,2017-12-31,fcf,0,0,
7468,2018-03-31,fcf,0,0,
7468,2018-06-30,fcf,0,0,
7468,2018-09-30,fcf,0,0,
7468,2018-12-31,fcf,0,0,
7468,2019-03-31,fcf,0,0,
7468,2019-06-30,fcf,0,0,
7468,2019-09-30,fcf,0,0,
7468,2019-12-31,fcf,0,0,
7468,2020-03-31,fcf,0,0,
7468,2020-06-30,fcf,0,0,
7468,2020-09-30,fcf,0,0,
7468,2020-12-31,fcf,0,0,
7468,2021-03-31,fcf,0,0,
7468,2021-06-30,fcf,0,0,
7468,2021-09-30,fcf,0,0,
7468,2021-12-31,fcf,0,0,
7468,2022-03-31,fcf,0,0,
7468,2022-06-30,fcf,0,0,
7468,2022-09-30,fcf,0,0,
7468,2022-12-31,fcf,0,0,
7468,2023-03-31,fcf,0,0,
7468,2023-06-30,fcf,0,0,
7468,2023-09-30,fcf,0,0,
7468,2023-12-31,fcf,0,0,
7468,2024-03-31,fcf,0,0,
7468,2024-06-30,fcf,0,0,
7468,2024-09-30,fcf,0,0,
7468,2024-12-31,fcf,0,0,
7468,2025-03-31,fcf,0,0,
7551,2017-03-31,fult,0,0,
7551,2017-06-30,fult,0,0,
7551,2017-09-30,fult,0,0,
7551,2017-12-31,fult,0,0,
7551,2018-03-31,fult,0,0,
7551,2018-06-30,fult,0,0,
7551,2018-09-30,fult,0,0,
7551,2018-12-31,fult,0,0,
7551,2019-03-31,fult,0,0,
7551,2019-06-30,fult,0,0,
7551,2019-09-30,fult,0,0,
7551,2019-12-31,fult,0,0,
7551,2020-03-31,fult,0,0,
7551,2020-06-30,fult,0,0,
7551,2020-09-30,fult,0,0,
7551,2020-12-31,fult,0,0,
7551,2021-03-31,fult,0,0,
7551,2021-06-30,fult,0,0,
7551,2021-09-30,fult,0,0,
7551,2021-12-31,fult,0,0,
7551,2022-03-31,fult,0,0,
7551,2022-06-30,fult,0,0,
7551,2022-09-30,fult,0,0,
7551,2022-12-31,fult,0,0,
7551,2023-03-31,fult,0,0,
7551,2023-06-30,fult,0,0,
7551,2023-09-30,fult,0,0,
7551,2023-12-31,fult,0,0,
7551,2024-03-31,fult,0,0,
7551,2024-06-30,fult,0,0,
7551,2024-09-30,fult,0,0,
7551,2024-12-31,fult,0,0,
7551,2025-03-31,fult,0,0,
7888,2017-03-31,fnb,0,0,
7888,2017-06-30,fnb,0,0,
7888,2017-09-30,fnb,0,0,
7888,2017-12-31,fnb,0,0,
7888,2018-03-31,fnb,0,0,
7888,2018-06-30,fnb,0,0,
7888,2018-09-30,fnb,0,0,
7888,2018-12-31,fnb,0,0,
7888,2019-03-31,fnb,0,0,
7888,2019-06-30,fnb,0,0,
7888,2019-09-30,fnb,0,0,
7888,2019-12-31,fnb,0,0,
7888,2020-03-31,fnb,0,0,
7888,2020-06-30,fnb,0,0,
7888,2020-09-30,fnb,0,0,
7888,2020-12-31,fnb,0,0,
7888,2021-03-31,fnb,0,0,
7888,2021-06-30,fnb,0,0,
7888,2021-09-30,fnb,0,0,
7888,2021-12-31,fnb,0,0,
7888,2022-03-31,fnb,0,0,
7888,2022-06-30,fnb,0,0,
7888,2022-09-30,fnb,0,0,
7888,2022-12-31,fnb,0,0,
7888,2023-03-31,fnb,0,0,
7888,2023-06-30,fnb,0,0,
7888,2023-09-30,fnb,0,0,
7888,2023-12-31,fnb,0,0,
7888,2024-03-31,fnb,0,0,
7888,2024-06-30,fnb,0,0,
7888,2024-09-30,fnb,0,0,
7888,2024-12-31,fnb,0,0,
7888,2025-03-31,fnb,0,0,
8056,2017-03-31,mbin,0,0,
8056,2017-06-30,mbin,0,0,
8056,2017-09-30,mbin,0,0,
8056,2017-12-31,mbin,0,0,
8056,2018-03-31,mbin,0,0,
8056,2018-06-30,mbin,0,0,
8056,2018-09-30,mbin,0,0,
8056,2018-12-31,mbin,0,0,
8056,2019-03-31,mbin,0,0,
8056,2019-06-30,mbin,0,0,
8056,2019-09-30,mbin,0,0,
8056,2019-12-31,mbin,0,0,
8056,2020-03-31,mbin,0,0,
8056,2020-06-30,mbin,0,0,
8056,2020-09-30,mbin,0,0,
8056,2020-12-31,mbin,0,0,
8056,2021-03-31,mbin,0,1,
8056,2021-06-30,mbin,0,1,
8056,2021-09-30,mbin,0,1,
8056,2021-12-31,mbin,0,1,
8056,2022-03-31,mbin,1,0,deposit_outflow
8056,2022-06-30,mbin,0,0,
8056,2022-09-30,mbin,0,0,
8056,2022-12-31,mbin,0,0,
8056,2023-03-31,mbin,0,0,
8056,2023-06-30,mbin,0,0,
8056,2023-09-30,mbin,0,1,
8056,2023-12-31,mbin,0,1,
8056,2024-03-31,mbin,0,1,
8056,2024-06-30,mbin,0,1,
8056,2024-09-30,mbin,1,0,deposit_outflow
8056,2024-12-31,mbin,0,0,
8056,2025-03-31,mbin,0,0,
8273,2017-03-31,umbf,0,0,
8273,2017-06-30,umbf,0,0,
8273,2017-09-30,umbf,0,0,
8273,2017-12-31,umbf,0,0,
8273,2018-03-31,umbf,0,0,
8273,2018-06-30,umbf,0,0,
8273,2018-09-30,umbf,0,0,
8273,2018-12-31,umbf,0,0,
8273,2019-03-31,umbf,0,0,
8273,2019-06-30,umbf,0,0,
8273,2019-09-30,umbf,0,0,
8273,2019-12-31,umbf,0,0,
8273,2020-03-31,umbf,0,0,
8273,2020-06-30,umbf,0,0,
8273,2020-09-30,umbf,0,0,
8273,2020-12-31,umbf,0,0,
8273,2021-03-31,umbf,0,0,
8273,2021-06-30,umbf,0,0,
8273,2021-09-30,umbf,0,0,
8273,2021-12-31,umbf,0,0,
8273,2022-03-31,umbf,0,0,
8273,2022-06-30,umbf,0,0,
8273,2022-09-30,umbf,0,0,
8273,2022-12-31,umbf,0,0,
8273,2023-03-31,umbf,0,0,
8273,2023-06-30,umbf,0,0,
8273,2023-09-30,umbf,0,0,
8273,2023-12-31,umbf,0,0,
8273,2024-03-31,umbf,0,0,
8273,2024-06-30,umbf,0,0,
8273,2024-09-30,umbf,0,0,
8273,2024-12-31,umbf,0,0,
8273,2025-03-31,umbf,0,0,
9396,2017-03-31,vly,0,0,
9396,2017-06-30,vly,0,0,
9396,2017-09-30,vly,0,0,
9396,2017-12-31,vly,0,0,
9396,2018-03-31,vly,0,0,
9396,2018-06-30,vly,0,0,
9396,2018-09-30,vly,0,0,
9396,2018-12-31,vly,0,0,
9396,2019-03-31,vly,0,0,
9396,2019-06-30,vly,0,0,
9396,2019-09-30,vly,0,0,
9396,2019-12-31,vly,0,0,
9396,2020-03-31,vly,0,0,
9396,2020-06-30,vly,0,0,
9396,2020-09-30,vly,0,0,
9396,2020-12-31,vly,0,0,
9396,2021-03-31,vly,0,0,
9396,2021-06-30,vly,0,0,
9396,2021-09-30,vly,0,0,
9396,2021-12-31,vly,0,0,
9396,2022-03-31,vly,0,0,
9396,2022-06-30,vly,0,0,
9396,2022-09-30,vly,0,0,
9396,2022-12-31,vly,0,0,
9396,2023-03-31,vly,0,0,
9396,2023-06-30,vly,0,0,
9396,2023-09-30,vly,0,0,
9396,2023-12-31,vly,0,0,
9396,2024-03-31,vly,0,0,
9396,2024-06-30,vly,0,0,
9396,2024-09-30,vly,0,0,
9396,2024-12-31,vly,0,0,
9396,2025-03-31,vly,0,0,
9712,2017-03-31,indb,0,0,
9712,2017-06-30,indb,0,0,
9712,2017-09-30,indb,0,0,
9712,2017-12-31,indb,0,0,
9712,2018-03-31,indb,0,0,
9712,2018-06-30,indb,0,0,
9712,2018-09-30,indb,0,0,
9712,2018-12-31,indb,0,0,
9712,2019-03-31,indb,0,0,
9712,2019-06-30,indb,0,0,
9712,2019-09-30,indb,0,0,
9712,2019-12-31,indb,0,0,
9712,2020-03-31,indb,0,0,
9712,2020-06-30,indb,0,0,
9712,2020-09-30,indb,0,0,
9712,2020-12-31,indb,0,0,
9712,2021-03-31,indb,0,0,
9712,2021-06-30,indb,0,0,
9712,2021-09-30,indb,0,0,
9712,2021-12-31,indb,0,0,
9712,2022-03-31,indb,0,0,
9712,2022-06-30,indb,0,0,
9712,2022-09-30,indb,0,0,
9712,2022-12-31,indb,0,0,
9712,2023-03-31,indb,0,0,
9712,2023-06-30,indb,0,0,
9712,2023-09-30,indb,0,0,
9712,2023-12-31,indb,0,0,
9712,2024-03-31,indb,0,0,
9712,2024-06-30,indb,0,0,
9712,2024-09-30,indb,0,0,
9712,2024-12-31,indb,0,0,
9712,2025-03-31,indb,0,0,
9846,2017-03-31,tfc,0,0,
9846,2017-06-30,tfc,0,0,
9846,2017-09-30,tfc,0,0,
9846,2017-12-31,tfc,0,0,
9846,2018-03-31,tfc,0,0,
9846,2018-06-30,tfc,0,0,
9846,2018-09-30,tfc,0,0,
9846,2018-12-31,tfc,0,0,
9846,2019-03-31,tfc,0,0,
9846,2019-06-30,tfc,0,0,
9846,2019-09-30,tfc,0,0,
9846,2019-12-31,tfc,0,0,
9846,2020-03-31,tfc,0,0,
9846,2020-06-30,tfc,0,0,
9846,2020-09-30,tfc,0,0,
9846,2020-12-31,tfc,0,0,
9846,2021-03-31,tfc,0,0,
9846,2021-06-30,tfc,0,0,
9846,2021-09-30,tfc,0,0,
9846,2021-12-31,tfc,0,0,
9846,2022-03-31,tfc,0,0,
9846,2022-06-30,tfc,0,0,
9846,2022-09-30,tfc,0,0,
9846,2022-12-31,tfc,0,0,
9846,2023-03-31,tfc,0,0,
9846,2023-06-30,tfc,0,0,
9846,2023-09-30,tfc,0,0,
9846,2023-12-31,tfc,0,0,
9846,2024-03-31,tfc,0,0,
9846,2024-06-30,tfc,0,0,
9846,2024-09-30,tfc,0,0,
9846,2024-12-31,tfc,0,0,
9846,2025-03-31,tfc,0,0,
11063,2017-03-31,fcnca,0,0,
11063,2017-06-30,fcnca,0,0,
11063,2017-09-30,fcnca,0,0,
11063,2017-12-31,fcnca,0,0,
11063,2018-03-31,fcnca,0,0,
11063,2018-06-30,fcnca,0,0,
11063,2018-09-30,fcnca,0,0,
11063,2018-12-31,fcnca,0,0,
11063,2019-03-31,fcnca,0,0,
11063,2019-06-30,fcnca,0,0,
11063,2019-09-30,fcnca,0,0,
11063,2019-12-31,fcnca,0,0,
11063,2020-03-31,fcnca,0,0,
11063,2020-06-30,fcnca,0,0,
11063,2020-09-30,fcnca,0,0,
11063,2020-12-31,fcnca,0,0,
11063,2021-03-31,fcnca,0,0,
11063,2021-06-30,fcnca,0,0,
11063,2021-09-30,fcnca,0,0,
11063,2021-12-31,fcnca,0,0,
11063,2022-03-31,fcnca,0,0,
11063,2022-06-30,fcnca,0,0,
11063,2022-09-30,fcnca,0,0,
11063,2022-12-31,fcnca,0,0,
11063,2023-03-31,fcnca,0,0,
11063,2023-06-30,fcnca,0,0,
11063,2023-09-30,fcnca,0,0,
11063,2023-12-31,fcnca,0,0,
11063,2024-03-31,fcnca,0,0,
11063,2024-06-30,fcnca,0,0,
11063,2024-09-30,fcnca,0,0,
11063,2024-12-31,fcnca,0,0,
11063,2025-03-31,fcnca,0,0,
11124,2017-03-31,stba,0,0,
11124,2017-06-30,stba,0,0,
11124,2017-09-30,stba,0,0,
11124,2017-12-31,stba,0,0,
11124,2018-03-31,stba,0,0,
11124,2018-06-30,stba,0,0,
11124,2018-09-30,stba,0,0,
11124,2018-12-31,stba,0,0,
11124,2019-03-31,stba,0,0,
11124,2019-06-30,stba,0,0,
11124,2019-09-30,stba,0,0,
11124,2019-12-31,stba,0,1,
11124,2020-03-31,stba,0,1,
11124,2020-06-30,stba,0,1,
11124,2020-09-30,stba,0,1,
11124,2020-12-31,stba,1,0,npl_spike
11124,2021-03-31,stba,0,0,
11124,2021-06-30,stba,0,0,
11124,2021-09-30,stba,0,0,
11124,2021-12-31,stba,0,0,
11124,2022-03-31,stba,0,0,
11124,2022-06-30,stba,0,0,
11124,2022-09-30,stba,0,0,
11124,2022-12-31,stba,0,0,
11124,2023-03-31,stba,0,0,
11124,2023-06-30,stba,0,0,
11124,2023-09-30,stba,0,0,
11124,2023-12-31,stba,0,0,
11124,2024-03-31,stba,0,0,
11124,2024-06-30,stba,0,0,
11124,2024-09-30,stba,0,0,
11124,2024-12-31,stba,0,0,
11124,2025-03-31,stba,0,0,
11241,2017-03-31,homb,0,0,
11241,2017-06-30,homb,0,0,
11241,2017-09-30,homb,0,0,
11241,2017-12-31,homb,0,0,
11241,2018-03-31,homb,0,0,
11241,2018-06-30,homb,0,0,
11241,2018-09-30,homb,0,0,
11241,2018-12-31,homb,0,0,
11241,2019-03-31,homb,0,0,
11241,2019-06-30,homb,0,0,
11241,2019-09-30,homb,0,0,
11241,2019-12-31,homb,0,0,
11241,2020-03-31,homb,0,0,
11241,2020-06-30,homb,0,0,
11241,2020-09-30,homb,0,0,
11241,2020-12-31,homb,0,0,
11241,2021-03-31,homb,0,0,
11241,2021-06-30,homb,0,0,
11241,2021-09-30,homb,0,0,
11241,2021-12-31,homb,0,0,
11241,2022-03-31,homb,0,0,
11241,2022-06-30,homb,0,0,
11241,2022-09-30,homb,0,0,
11241,2022-12-31,homb,0,0,
11241,2023-03-31,homb,0,0,
11241,2023-06-30,homb,0,0,
11241,2023-09-30,homb,0,0,
11241,2023-12-31,homb,0,0,
11241,2024-03-31,homb,0,0,
11241,2024-06-30,homb,0,0,
11241,2024-09-30,homb,0,0,
11241,2024-12-31,homb,0,0,
11241,2025-03-31,homb,0,0,
12010,2017-03-31,pfs,0,0,
12010,2017-06-30,pfs,0,0,
12010,2017-09-30,pfs,0,0,
12010,2017-12-31,pfs,0,0,
12010,2018-03-31,pfs,0,0,
12010,2018-06-30,pfs,0,0,
12010,2018-09-30,pfs,0,0,
12010,2018-12-31,pfs,0,0,
12010,2019-03-31,pfs,0,0,
12010,2019-06-30,pfs,0,0,
12010,2019-09-30,pfs,0,0,
12010,2019-12-31,pfs,0,0,
12010,2020-03-31,pfs,0,0,
12010,2020-06-30,pfs,0,0,
12010,2020-09-30,pfs,0,0,
12010,2020-12-31,pfs,0,0,
12010,2021-03-31,pfs,0,0,
12010,2021-06-30,pfs,0,0,
12010,2021-09-30,pfs,0,0,
12010,2021-12-31,pfs,0,0,
12010,2022-03-31,pfs,0,0,
12010,2022-06-30,pfs,0,0,
12010,2022-09-30,pfs,0,0,
12010,2022-12-31,pfs,0,0,
12010,2023-03-31,pfs,0,0,
12010,2023-06-30,pfs,0,0,
12010,2023-09-30,pfs,0,0,
12010,2023-12-31,pfs,0,0,
12010,2024-03-31,pfs,0,0,
12010,2024-06-30,pfs,0,0,
12010,2024-09-30,pfs,0,0,
12010,2024-12-31,pfs,0,0,
12010,2025-03-31,pfs,0,0,
12368,2017-03-31,rf,0,0,
12368,2017-06-30,rf,0,0,
12368,2017-09-30,rf,0,0,
12368,2017-12-31,rf,0,0,
12368,2018-03-31,rf,0,0,
12368,2018-06-30,rf,0,0,
12368,2018-09-30,rf,0,0,
12368,2018-12-31,rf,0,0,
12368,2019-03-31,rf,0,0,
12368,2019-06-30,rf,0,0,
12368,2019-09-30,rf,0,0,
12368,2019-12-31,rf,0,0,
12368,2020-03-31,rf,0,0,
12368,2020-06-30,rf,0,0,
12368,2020-09-30,rf,0,0,
12368,2020-12-31,rf,0,0,
12368,2021-03-31,rf,0,0,
12368,2021-06-30,rf,0,0,
12368,2021-09-30,rf,0,0,
12368,2021-12-31,rf,0,0,
12368,2022-03-31,rf,0,0,
12368,2022-06-30,rf,0,0,
12368,2022-09-30,rf,0,0,
12368,2022-12-31,rf,0,0,
12368,2023-03-31,rf,0,0,
12368,2023-06-30,rf,0,0,
12368,2023-09-30,rf,0,0,
12368,2023-12-31,rf,0,0,
12368,2024-03-31,rf,0,0,
12368,2024-06-30,rf,0,0,
12368,2024-09-30,rf,0,0,
12368,2024-12-31,rf,0,0,
12368,2025-03-31,rf,0,0,
12437,2017-03-31,rnst,0,0,
12437,2017-06-30,rnst,0,0,
12437,2017-09-30,rnst,0,0,
12437,2017-12-31,rnst,0,0,
12437,2018-03-31,rnst,0,0,
12437,2018-06-30,rnst,0,0,
12437,2018-09-30,rnst,0,0,
12437,2018-12-31,rnst,0,0,
12437,2019-03-31,rnst,0,0,
12437,2019-06-30,rnst,0,0,
12437,2019-09-30,rnst,0,0,
