fdic_cert_number,quarter_end_date,bank_id,is_event_quarter,distress_within_4q,event_reason
7072,2023-03-31,,0,0,
7072,2023-06-30,,0,0,
7072,2023-09-30,,0,0,
7072,2023-12-31,,0,0,
7072,2024-03-31,,0,0,
7074,2017-03-31,,0,0,
7074,2017-06-30,,0,0,
7074,2017-09-30,,0,0,
7074,2017-12-31,,0,0,
7074,2018-03-31,,0,0,
7074,2018-06-30,,0,0,
7074,2018-09-30,,0,0,
7074,2018-12-31,,0,0,
7074,2019-03-31,,0,0,
7074,2019-06-30,,0,0,
7074,2019-09-30,,0,0,
7074,2019-12-31,,0,0,
7074,2020-03-31,,0,0,
7074,2020-06-30,,0,0,
7074,2020-09-30,,0,0,
7074,2020-12-31,,0,0,
7074,2021-03-31,,0,0,
7074,2021-06-30,,0,0,
7074,2021-09-30,,0,0,
7074,2021-12-31,,0,0,
7074,2022-03-31,,0,0,
7074,2022-06-30,,0,0,
7074,2022-09-30,,0,0,
7074,2022-12-31,,0,0,
7074,2023-03-31,,0,0,
7074,2023-06-30,,0,0,
7074,2023-09-30,,0,0,
7074,2023-12-31,,0,0,
7074,2024-03-31,,0,0,
7074,2024-06-30,,0,0,
7074,2024-09-30,,0,0,
7074,2024-12-31,,0,0,
7074,2025-03-31,,0,0,
7085,2017-03-31,,0,0,
7085,2017-06-30,,0,0,
7085,2017-09-30,,0,0,
7085,2017-12-31,,0,0,
7085,2018-03-31,,0,0,
7085,2018-06-30,,0,0,
7085,2018-09-30,,0,0,
7085,2018-12-31,,0,0,
7085,2019-03-31,,0,0,
7085,2019-06-30,,0,0,
7085,2019-09-30,,0,0,
7085,2019-12-31,,0,0,
7085,2020-03-31,,0,1,
7085,2020-06-30,,0,1,
7085,2020-09-30,,0,1,
7085,2020-12-31,,0,1,
7085,2021-03-31,,1,0,npl_spike
7085,2021-06-30,,0,0,
7085,2021-09-30,,0,1,
7085,2021-12-31,,0,1,
7085,2022-03-31,,0,1,
7085,2022-06-30,,0,1,
7085,2022-09-30,,1,0,npl_spike
7085,2022-12-31,,0,0,
7085,2023-03-31,,0,0,
7085,2023-06-30,,0,0,
7085,2023-09-30,,0,0,
7085,2023-12-31,,0,0,
7085,2024-03-31,,0,0,
7085,2024-06-30,,0,0,
7085,2024-09-30,,0,0,
7085,2024-12-31,,0,0,
7085,2025-03-31,,0,0,
7123,2017-03-31,,0,0,
7123,2017-06-30,,0,0,
7123,2017-09-30,,0,0,
7123,2017-12-31,,0,0,
7123,2018-03-31,,0,0,
7123,2018-06-30,,0,0,
7123,2018-09-30,,0,0,
7123,2018-12-31,,0,0,
7123,2019-03-31,,0,0,
7123,2019-06-30,,0,0,
7123,2019-09-30,,0,0,
7123,2019-12-31,,0,0,
7123,2020-03-31,,0,0,
7123,2020-06-30,,0,0,
7123,2020-09-30,,0,0,
7123,2020-12-31,,0,0,
7123,2021-03-31,,0,0,
7123,2021-06-30,,0,0,
7123,2021-09-30,,0,0,
7123,2021-12-31,,0,0,
7123,2022-03-31,,0,0,
7123,2022-06-30,,0,0,
7123,2022-09-30,,0,0,
7123,2022-12-31,,0,0,
7123,2023-03-31,,0,0,
7123,2023-06-30,,0,0,
7123,2023-09-30,,0,0,
7123,2023-12-31,,0,0,
7123,2024-03-31,,0,0,
7123,2024-06-30,,0,0,
7123,2024-09-30,,0,0,
7123,2024-12-31,,0,0,
7123,2025-03-31,,0,0,
7128,2017-03-31,,0,0,
7128,2017-06-30,,0,0,
7128,2017-09-30,,0,0,
7128,2017-12-31,,0,0,
7128,2018-03-31,,0,0,
7128,2018-06-30,,0,0,
7151,2017-03-31,,0,0,
7151,2017-06-30,,0,0,
7151,2017-09-30,,0,0,
7151,2017-12-31,,0,0,
7151,2018-03-31,,0,0,
7151,2018-06-30,,0,0,
7151,2018-09-30,,0,0,
7151,2018-12-31,,0,0,
7151,2019-03-31,,0,0,
7151,2019-06-30,,0,0,
7151,2019-09-30,,0,0,
7151,2019-12-31,,0,0,
7151,2020-03-31,,0,0,
7151,2020-06-30,,0,0,
7151,2020-09-30,,0,0,
7151,2020-12-31,,0,0,
7151,2021-03-31,,0,0,
7151,2021-06-30,,0,0,
7151,2021-09-30,,0,0,
7151,2021-12-31,,0,0,
7151,2022-03-31,,0,0,
7151,2022-06-30,,0,0,
7151,2022-09-30,,0,0,
7151,2022-12-31,,0,0,
7151,2023-03-31,,0,0,
7151,2023-06-30,,0,0,
7151,2023-09-30,,0,0,
7151,2023-12-31,,0,0,
7151,2024-03-31,,0,0,
7151,2024-06-30,,0,0,
7151,2024-09-30,,0,0,
7151,2024-12-31,,0,0,
7151,2025-03-31,,0,0,
7153,2017-03-31,,0,1,
7153,2017-06-30,,0,1,
7153,2017-09-30,,0,1,
7153,2017-12-31,,1,0,deposit_outflow
7153,2018-03-31,,0,0,
7153,2018-06-30,,0,0,
7153,2018-09-30,,0,0,
7153,2018-12-31,,0,0,
7153,2019-03-31,,0,0,
7153,2019-06-30,,0,0,
7153,2019-09-30,,0,0,
7153,2019-12-31,,0,1,
7153,2020-03-31,,0,1,
7153,2020-06-30,,0,1,
7153,2020-09-30,,0,1,
7153,2020-12-31,,1,0,deposit_outflow
7213,2017-03-31,citi,0,0,
7213,2017-06-30,citi,0,0,
7213,2017-09-30,citi,0,0,
7213,2017-12-31,citi,0,0,
7213,2018-03-31,citi,0,0,
7213,2018-06-30,citi,0,0,
7213,2018-09-30,citi,0,0,
7213,2018-12-31,citi,0,0,
7213,2019-03-31,citi,0,0,
7213,2019-06-30,citi,0,0,
7213,2019-09-30,citi,0,0,
7213,2019-12-31,citi,0,0,
7213,2020-03-31,citi,0,0,
7213,2020-06-30,citi,0,0,
7213,2020-09-30,citi,0,0,
7213,2020-12-31,citi,0,0,
7213,2021-03-31,citi,0,0,
7213,2021-06-30,citi,0,0,
7213,2021-09-30,citi,0,0,
7213,2021-12-31,citi,0,0,
7213,2022-03-31,citi,0,0,
7213,2022-06-30,citi,0,0,
7213,2022-09-30,citi,0,0,
7213,2022-12-31,citi,0,0,
7213,2023-03-31,citi,0,0,
7213,2023-06-30,citi,0,0,
7213,2023-09-30,citi,0,0,
7213,2023-12-31,citi,0,0,
7213,2024-03-31,citi,0,0,
7213,2024-06-30,citi,0,0,
7213,2024-09-30,citi,0,0,
7213,2024-12-31,citi,0,0,
7213,2025-03-31,citi,0,0,
7230,2017-03-31,nbtb,0,0,
7230,2017-06-30,nbtb,0,0,
7230,2017-09-30,nbtb,0,0,
7230,2017-12-31,nbtb,0,0,
7230,2018-03-31,nbtb,0,0,
7230,2018-06-30,nbtb,0,0,
7230,2018-09-30,nbtb,0,0,
7230,2018-12-31,nbtb,0,0,
7230,2019-03-31,nbtb,0,0,
7230,2019-06-30,nbtb,0,0,
7230,2019-09-30,nbtb,0,0,
7230,2019-12-31,nbtb,0,0,
7230,2020-03-31,nbtb,0,0,
7230,2020-06-30,nbtb,0,0,
7230,2020-09-30,nbtb,0,0,
7230,2020-12-31,nbtb,0,0,
7230,2021-03-31,nbtb,0,0,
7230,2021-06-30,nbtb,0,0,
7230,2021-09-30,nbtb,0,0,
7230,2021-12-31,nbtb,0,0,
7230,2022-03-31,nbtb,0,0,
7230,2022-06-30,nbtb,0,0,
7230,2022-09-30,nbtb,0,0,
7230,2022-12-31,nbtb,0,0,
7230,2023-03-31,nbtb,0,0,
7230,2023-06-30,nbtb,0,0,
7230,2023-09-30,nbtb,0,0,
7230,2023-12-31,nbtb,0,0,
7230,2024-03-31,nbtb,0,0,
7230,2024-06-30,nbtb,0,0,
7230,2024-09-30,nbtb,0,0,
7230,2024-12-31,nbtb,0,0,
7230,2025-03-31,nbtb,0,0,
7274,2017-03-31,,0,1,
7274,2017-06-30,,1,1,deposit_outflow
7274,2017-09-30,,0,1,
7274,2017-12-31,,1,1,deposit_outflow
7274,2018-03-31,,0,1,
7274,2018-06-30,,1,0,deposit_outflow
7274,2018-09-30,,0,0,
7274,2018-12-31,,0,1,
7274,2019-03-31,,0,1,
7274,2019-06-30,,0,1,
7274,2019-09-30,,0,1,
7274,2019-12-31,,1,1,deposit_outflow
7274,2020-03-31,,0,1,
7274,2020-06-30,,0,1,
7274,2020-09-30,,0,1,
7274,2020-12-31,,1,0,deposit_outflow
7274,2021-03-31,,0,0,
7274,2021-06-30,,0,1,
7274,2021-09-30,,0,1,
7274,2021-12-31,,0,1,
7274,2022-03-31,,0,1,
7274,2022-06-30,,1,1,deposit_outflow
7274,2022-09-30,,0,1,
7274,2022-12-31,,1,1,deposit_outflow
7274,2023-03-31,,0,1,
7274,2023-06-30,,1,1,deposit_outflow
7274,2023-09-30,,0,1,
7274,2023-12-31,,1,1,deposit_outflow
7274,2024-03-31,,0,1,
7274,2024-06-30,,0,1,
7274,2024-09-30,,0,1,
7274,2024-12-31,,1,1,deposit_outflow
7274,2025-03-31,,0,1,
7356,2017-03-31,,0,0,
7356,2017-06-30,,0,0,
7356,2017-09-30,,0,0,
7356,2017-12-31,,0,0,
7356,2018-03-31,,0,0,
7356,2018-06-30,,0,0,
7356,2018-09-30,,0,0,
7356,2018-12-31,,0,0,
7356,2019-03-31,,0,0,
7356,2019-06-30,,0,0,
7356,2019-09-30,,0,0,
7356,2019-12-31,,0,0,
7356,2020-03-31,,0,0,
7356,2020-06-30,,0,0,
7356,2020-09-30,,0,1,
7356,2020-12-31,,0,1,
7356,2021-03-31,,0,1,
7356,2021-06-30,,0,1,
7356,2021-09-30,,1,1,npl_spike
7356,2021-12-31,,0,1,
7356,2022-03-31,,0,1,
7356,2022-06-30,,0,1,
7356,2022-09-30,,1,0,npl_spike
7356,2022-12-31,,0,0,
7356,2023-03-31,,0,0,
7356,2023-06-30,,0,0,
7356,2023-09-30,,0,0,
7356,2023-12-31,,0,0,
7356,2024-03-31,,0,0,
7356,2024-06-30,,0,0,
7356,2024-09-30,,0,0,
7356,2024-12-31,,0,0,
7356,2025-03-31,,0,0,
7391,2017-03-31,,0,0,
7391,2017-06-30,,0,0,
7391,2017-09-30,,0,0,
7391,2017-12-31,,0,0,
7391,2018-03-31,,0,0,
7391,2018-06-30,,0,0,
7391,2018-09-30,,0,0,
7391,2018-12-31,,0,0,
7391,2019-03-31,,0,0,
7404,2017-03-31,,0,0,
7404,2017-06-30,,0,0,
7404,2017-09-30,,0,0,
7404,2017-12-31,,0,0,
7404,2018-03-31,,0,0,
7404,2018-06-30,,0,0,
7404,2018-09-30,,0,0,
7404,2018-12-31,,0,0,
7404,2019-03-31,,0,0,
7404,2019-06-30,,0,0,
7404,2019-09-30,,0,0,
7404,2019-12-31,,0,0,
7404,2020-03-31,,0,0,
7404,2020-06-30,,0,0,
7404,2020-09-30,,0,0,
7404,2020-12-31,,0,0,
7404,2021-03-31,,0,0,
7404,2021-06-30,,0,0,
7404,2021-09-30,,0,0,
7404,2021-12-31,,0,0,
7404,2022-03-31,,0,0,
7404,2022-06-30,,0,0,
7404,2022-09-30,,0,0,
7404,2022-12-31,,0,0,
7404,2023-03-31,,0,0,
7404,2023-06-30,,0,0,
7404,2023-09-30,,0,0,
7404,2023-12-31,,0,0,
7404,2024-03-31,,0,0,
7404,2024-06-30,,0,0,
7404,2024-09-30,,0,0,
7404,2024-12-31,,0,0,
7404,2025-03-31,,0,0,
7459,2017-03-31,,0,0,
7459,2017-06-30,,0,0,
7459,2017-09-30,,0,0,
7461,2017-03-31,,0,0,
7461,2017-06-30,,0,0,
7461,2017-09-30,,0,0,
7461,2017-12-31,,0,0,
7461,2018-03-31,,0,0,
7461,2018-06-30,,0,0,
7461,2018-09-30,,0,0,
7461,2018-12-31,,0,0,
7461,2019-03-31,,0,0,
7461,2019-06-30,,0,0,
7461,2019-09-30,,0,0,
7461,2019-12-31,,0,0,
7461,2020-03-31,,0,0,
7461,2020-06-30,,0,0,
7461,2020-09-30,,0,0,
7461,2020-12-31,,0,1,
7461,2021-03-31,,0,1,
7461,2021-06-30,,0,1,
7461,2021-09-30,,0,1,
7461,2021-12-31,,1,0,deposit_outflow
7464,2017-03-31,,0,0,
7464,2017-06-30,,0,0,
7464,2017-09-30,,0,0,
7464,2017-12-31,,0,0,
7464,2018-03-31,,0,0,
7464,2018-06-30,,0,0,
7464,2018-09-30,,0,0,
7468,2017-03-31,fcf,0,0,
7468,2017-06-30,fcf,0,0,
7468,2017-09-30,fcf,0,0,
7468,2017-12-31,fcf,0,0,
7468,2018-03-31,fcf,0,0,
7468,2018-06-30,fcf,0,0,
7468,2018-09-30,fcf,0,0,
7468,2018-12-31,fcf,0,0,
7468,2019-03-31,fcf,0,0,
7468,2019-06-30,fcf,0,0,
7468,2019-09-30,fcf,0,0,
7468,2019-12-31,fcf,0,0,
7468,2020-03-31,fcf,0,0,
7468,2020-06-30,fcf,0,0,
7468,2020-09-30,fcf,0,0,
7468,2020-12-31,fcf,0,0,
7468,2021-03-31,fcf,0,0,
7468,2021-06-30,fcf,0,0,
7468,2021-09-30,fcf,0,0,
7468,2021-12-31,fcf,0,0,
7468,2022-03-31,fcf,0,0,
7468,2022-06-30,fcf,0,0,
7468,2022-09-30,fcf,0,0,
7468,2022-12-31,fcf,0,0,
7468,2023-03-31,fcf,0,0,
7468,2023-06-30,fcf,0,0,
7468,2023-09-30,fcf,0,0,
7468,2023-12-31,fcf,0,0,
7468,2024-03-31,fcf,0,0,
7468,2024-06-30,fcf,0,0,
7468,2024-09-30,fcf,0,0,
7468,2024-12-31,fcf,0,0,
7468,2025-03-31,fcf,0,0,
7472,2017-03-31,,0,0,
7472,2017-06-30,,0,0,
7472,2017-09-30,,0,0,
7472,2017-12-31,,0,0,
7472,2018-03-31,,0,0,
7472,2018-06-30,,0,0,
7472,2018-09-30,,0,0,
7472,2018-12-31,,0,0,
7472,2019-03-31,,0,0,
7472,2019-06-30,,0,0,
7472,2019-09-30,,0,0,
7472,2019-12-31,,0,0,
7472,2020-03-31,,0,0,
7472,2020-06-30,,0,0,
7472,2020-09-30,,0,0,
7472,2020-12-31,,0,0,
7472,2021-03-31,,0,0,
7472,2021-06-30,,0,0,
7472,2021-09-30,,0,0,
7472,2021-12-31,,0,0,
7472,2022-03-31,,0,0,
7472,2022-06-30,,0,0,
7472,2022-09-30,,0,0,
7472,2022-12-31,,0,0,
7472,2023-03-31,,0,0,
7472,2023-06-30,,0,0,
7493,2017-03-31,,0,0,
7493,2017-06-30,,0,0,
7493,2017-09-30,,0,0,
7493,2017-12-31,,0,0,
7493,2018-03-31,,0,0,
7493,2018-06-30,,0,0,
7493,2018-09-30,,0,0,
7493,2018-12-31,,0,0,
7493,2019-03-31,,0,0,
7493,2019-06-30,,0,0,
7493,2019-09-30,,0,0,
7493,2019-12-31,,0,0,
7493,2020-03-31,,0,0,
7493,2020-06-30,,0,0,
7493,2020-09-30,,0,0,
7493,2020-12-31,,0,0,
7493,2021-03-31,,0,0,
7493,2021-06-30,,0,0,
7493,2021-09-30,,0,0,
7493,2021-12-31,,0,0,
7493,2022-03-31,,0,0,
7493,2022-06-30,,0,0,
7493,2022-09-30,,0,0,
7493,2022-12-31,,0,0,
7493,2023-03-31,,0,0,
7493,2023-06-30,,0,0,
7493,2023-09-30,,0,0,
7493,2023-12-31,,0,0,
7493,2024-03-31,,0,0,
7493,2024-06-30,,0,0,
7493,2024-09-30,,0,0,
7493,2024-12-31,,0,0,
7493,2025-03-31,,0,0,
7506,2017-03-31,,0,0,
7506,2017-06-30,,0,0,
7506,2017-09-30,,0,0,
7506,2017-12-31,,0,0,
7506,2018-03-31,,0,0,
7506,2018-06-30,,0,0,
7506,2018-09-30,,0,0,
7506,2018-12-31,,0,0,
7506,2019-03-31,,0,0,
7506,2019-06-30,,0,0,
7506,2019-09-30,,0,0,
7506,2019-12-31,,0,0,
7506,2020-03-31,,0,0,
7506,2020-06-30,,0,0,
7506,2020-09-30,,0,0,
7506,2020-12-31,,0,0,
7506,2021-03-31,,0,0,
7506,2021-06-30,,0,0,
7506,2021-09-30,,0,0,
7506,2021-12-31,,0,0,
7506,2022-03-31,,0,0,
7506,2022-06-30,,0,0,
7506,2022-09-30,,0,0,
7506,2022-12-31,,0,0,
7506,2023-03-31,,0,0,
7506,2023-06-30,,0,0,
7506,2023-09-30,,0,0,
7506,2023-12-31,,0,0,
7506,2024-03-31,,0,0,
7506,2024-06-30,,0,0,
7506,2024-09-30,,0,0,
7506,2024-12-31,,0,0,
7506,2025-03-31,,0,0,
7514,2017-03-31,,0,0,
7514,2017-06-30,,0,0,
7514,2017-09-30,,0,0,
7514,2017-12-31,,0,0,
7514,2018-03-31,,0,0,
7514,2018-06-30,,0,0,
7514,2018-09-30,,0,0,
7514,2018-12-31,,0,0,
7514,2019-03-31,,0,0,
7514,2019-06-30,,0,0,
7514,2019-09-30,,0,0,
7514,2019-12-31,,0,0,
7514,2020-03-31,,0,0,
7514,2020-06-30,,0,0,
7514,2020-09-30,,0,0,
7514,2020-12-31,,0,0,
7514,2021-03-31,,0,0,
7514,2021-06-30,,0,0,
7514,2021-09-30,,0,0,
7514,2021-12-31,,0,0,
7514,2022-03-31,,0,0,
7514,2022-06-30,,0,0,
7514,2022-09-30,,0,0,
7514,2022-12-31,,0,0,
7514,2023-03-31,,0,0,
7514,2023-06-30,,0,0,
7514,2023-09-30,,0,0,
7514,2023-12-31,,0,0,
7514,2024-03-31,,0,0,
7514,2024-06-30,,0,0,
7514,2024-09-30,,0,0,
7514,2024-12-31,,0,0,
7514,2025-03-31,,0,0,
7526,2017-03-31,,0,0,
7526,2017-06-30,,0,0,
7526,2017-09-30,,0,0,
7526,2017-12-31,,0,0,
7526,2018-03-31,,0,0,
7526,2018-06-30,,0,0,
7526,2018-09-30,,0,0,
7526,2018-12-31,,0,0,
7526,2019-03-31,,0,0,
7526,2019-06-30,,0,0,
7526,2019-09-30,,0,0,
7526,2019-12-31,,0,0,
7526,2020-03-31,,0,0,
7526,2020-06-30,,0,0,
7526,2020-09-30,,0,0,
7526,2020-12-31,,0,0,
7526,2021-03-31,,0,0,
7526,2021-06-30,,0,0,
7526,2021-09-30,,0,0,
7526,2021-12-31,,0,0,
7526,2022-03-31,,0,0,
7526,2022-06-30,,0,0,
7526,2022-09-30,,0,0,
7526,2022-12-31,,0,0,
7526,2023-03-31,,0,0,
7526,2023-06-30,,0,0,
7526,2023-09-30,,0,0,
7526,2023-12-31,,0,0,
7526,2024-03-31,,0,0,
7526,2024-06-30,,0,0,
7526,2024-09-30,,0,0,
7526,2024-12-31,,0,0,
7526,2025-03-31,,0,0,
7542,2017-03-31,,0,0,
7542,2017-06-30,,0,0,
7542,2017-09-30,,0,0,
7542,2017-12-31,,0,0,
7542,2018-03-31,,0,0,
7542,2018-06-30,,0,0,
7542,2018-09-30,,0,0,
7542,2018-12-31,,0,0,
7542,2019-03-31,,0,0,
7542,2019-06-30,,0,0,
7542,2019-09-30,,0,0,
7542,2019-12-31,,0,0,
7542,2020-03-31,,0,0,
7542,2020-06-30,,0,0,
7542,2020-09-30,,0,0,
7542,2020-12-31,,0,0,
7542,2021-03-31,,0,0,
7542,2021-06-30,,0,0,
7542,2021-09-30,,0,0,
7542,2021-12-31,,0,0,
7542,2022-03-31,,0,0,
7542,2022-06-30,,0,0,
7542,2022-09-30,,0,0,
7542,2022-12-31,,0,0,
7542,2023-03-31,,0,0,
7542,2023-06-30,,0,0,
7542,2023-09-30,,0,0,
7542,2023-12-31,,0,0,
7542,2024-03-31,,0,0,
7542,2024-06-30,,0,0,
7542,2024-09-30,,0,0,
7542,2024-12-31,,0,0,
7542,2025-03-31,,0,0,
7551,2017-03-31,fult,0,0,
7551,2017-06-30,fult,0,0,
7551,2017-09-30,fult,0,0,
7551,2017-12-31,fult,0,0,
7551,2018-03-31,fult,0,0,
7551,2018-06-30,fult,0,0,
7551,2018-09-30,fult,0,0,
7551,2018-12-31,fult,0,0,
7551,2019-03-31,fult,0,0,
7551,2019-06-30,fult,0,0,
7551,2019-09-30,fult,0,0,
7551,2019-12-31,fult,0,0,
7551,2020-03-31,fult,0,0,
7551,2020-06-30,fult,0,0,
7551,2020-09-30,fult,0,0,
7551,2020-12-31,fult,0,0,
7551,2021-03-31,fult,0,0,
7551,2021-06-30,fult,0,0,
7551,2021-09-30,fult,0,0,
7551,2021-12-31,fult,0,0,
7551,2022-03-31,fult,0,0,
7551,2022-06-30,fult,0,0,
7551,2022-09-30,fult,0,0,
7551,2022-12-31,fult,0,0,
7551,2023-03-31,fult,0,0,
7551,2023-06-30,fult,0,0,
7551,2023-09-30,fult,0,0,
7551,2023-12-31,fult,0,0,
7551,2024-03-31,fult,0,0,
7551,2024-06-30,fult,0,0,
7551,2024-09-30,fult,0,0,
7551,2024-12-31,fult,0,0,
7551,2025-03-31,fult,0,0,
7577,2017-03-31,,0,0,
7577,2017-06-30,,0,0,
7577,2017-09-30,,0,0,
7577,2017-12-31,,0,0,
7577,2018-03-31,,0,0,
7577,2018-06-30,,0,0,
7577,2018-09-30,,0,0,
7582,2017-03-31,,0,0,
7586,2017-03-31,,0,0,
7586,2017-06-30,,0,0,
7586,2017-09-30,,0,0,
7586,2017-12-31,,0,0,
7586,2018-03-31,,0,0,
7586,2018-06-30,,0,0,
7586,2018-09-30,,0,0,
7586,2018-12-31,,0,0,
7586,2019-03-31,,0,0,
7586,2019-06-30,,0,0,
7586,2019-09-30,,0,0,
7586,2019-12-31,,0,0,
7586,2020-03-31,,0,0,
7586,2020-06-30,,0,0,
7586,2020-09-30,,0,0,
7586,2020-12-31,,0,0,
7586,2021-03-31,,0,0,
7586,2021-06-30,,0,0,
7586,2021-09-30,,0,0,
7586,2021-12-31,,0,0,
7586,2022-03-31,,0,0,
7586,2022-06-30,,0,0,
7586,2022-09-30,,0,0,
7586,2022-12-31,,0,0,
7586,2023-03-31,,0,0,
7586,2023-06-30,,0,0,
7586,2023-09-30,,0,0,
7586,2023-12-31,,0,0,
7586,2024-03-31,,0,0,
7586,2024-06-30,,0,0,
7590,2017-03-31,,0,0,
7590,2017-06-30,,0,0,
7590,2017-09-30,,0,0,
7590,2017-12-31,,0,0,
7590,2018-03-31,,0,0,
7590,2018-06-30,,0,0,
7590,2018-09-30,,0,0,
7590,2018-12-31,,0,0,
7590,2019-03-31,,0,0,
7590,2019-06-30,,0,0,
7590,2019-09-30,,0,0,
7590,2019-12-31,,0,0,
7590,2020-03-31,,0,0,
7590,2020-06-30,,0,0,
7590,2020-09-30,,0,0,
7590,2020-12-31,,0,0,
7590,2021-03-31,,0,0,
7590,2021-06-30,,0,0,
7590,2021-09-30,,0,0,
7590,2021-12-31,,0,0,
7590,2022-03-31,,0,0,
7590,2022-06-30,,0,0,
7590,2022-09-30,,0,1,
7590,2022-12-31,,0,1,
7590,2023-03-31,,0,1,
7590,2023-06-30,,0,1,
7590,2023-09-30,,1,0,npl_spike
7590,2023-12-31,,0,0,
7590,2024-03-31,,0,0,
7590,2024-06-30,,0,0,
7590,2024-09-30,,0,0,
7590,2024-12-31,,0,0,
7590,2025-03-31,,0,0,
7593,2017-03-31,,0,0,
7593,2017-06-30,,0,0,
7593,2017-09-30,,0,0,
7593,2017-12-31,,0,0,
7593,2018-03-31,,0,0,
7593,2018-06-30,,0,0,
7593,2018-09-30,,0,0,
7593,2018-12-31,,0,0,
7593,2019-03-31,,0,0,
7593,2019-06-30,,0,0,
7593,2019-09-30,,0,0,
7593,2019-12-31,,0,0,
7593,2020-03-31,,0,0,
7593,2020-06-30,,0,0,
7593,2020-09-30,,0,0,
7593,2020-12-31,,0,0,
7593,2021-03-31,,0,0,
7593,2021-06-30,,0,0,
7593,2021-09-30,,0,0,
7593,2021-12-31,,0,0,
7593,2022-03-31,,0,0,
7593,2022-06-30,,0,0,
7593,2022-09-30,,0,0,
7593,2022-12-31,,0,0,
7593,2023-03-31,,0,0,
7593,2023-06-30,,0,0,
7593,2023-09-30,,0,0,
7593,2023-12-31,,0,0,
7593,2024-03-31,,0,0,
7593,2024-06-30,,0,0,
7593,2024-09-30,,0,0,
7593,2024-12-31,,0,0,
7593,2025-03-31,,0,0,
7598,2017-03-31,,0,0,
7598,2017-06-30,,0,0,
7598,2017-09-30,,0,0,
7598,2017-12-31,,0,0,
7598,2018-03-31,,0,0,
7598,2018-06-30,,0,0,
7598,2018-09-30,,0,0,
7598,2018-12-31,,0,0,
7598,2019-03-31,,0,0,
7598,2019-06-30,,0,0,
7598,2019-09-30,,0,0,
7598,2019-12-31,,0,0,
7598,2020-03-31,,0,0,
7598,2020-06-30,,0,0,
7598,2020-09-30,,0,0,
7599,2017-03-31,,0,0,
7599,2017-06-30,,0,0,
7599,2017-09-30,,0,0,
7599,2017-12-31,,0,0,
7599,2018-03-31,,0,0,
7599,2018-06-30,,0,0,
7599,2018-09-30,,0,0,
7599,2018-12-31,,0,0,
7599,2019-03-31,,0,0,
7599,2019-06-30,,0,0,
7599,2019-09-30,,0,0,
7599,2019-12-31,,0,0,
7599,2020-03-31,,0,0,
7599,2020-06-30,,0,0,
7599,2020-09-30,,0,0,
7599,2020-12-31,,0,0,
7599,2021-03-31,,0,0,
7599,2021-06-30,,0,0,
7599,2021-09-30,,0,0,
7599,2021-12-31,,0,0,
7599,2022-03-31,,0,0,
7599,2022-06-30,,0,0,
7599,2022-09-30,,0,0,
7599,2022-12-31,,0,0,
7599,2023-03-31,,0,0,
7599,2023-06-30,,0,0,
7599,2023-09-30,,0,0,
7599,2023-12-31,,0,0,
7599,2024-03-31,,0,0,
7599,2024-06-30,,0,0,
7599,2024-09-30,,0,0,
7599,2024-12-31,,0,0,
7599,2025-03-31,,0,0,
7609,2017-03-31,,0,0,
7609,2017-06-30,,0,0,
7609,2017-09-30,,0,0,
7613,2017-03-31,,0,0,
7613,2017-06-30,,0,0,
7613,2017-09-30,,0,0,
7613,2017-12-31,,0,0,
7613,2018-03-31,,0,0,
7613,2018-06-30,,0,0,
7613,2018-09-30,,0,0,
7613,2018-12-31,,0,0,
7613,2019-03-31,,0,0,
7613,2019-06-30,,0,0,
7613,2019-09-30,,0,0,
7613,2019-12-31,,0,0,
7613,2020-03-31,,0,0,
7613,2020-06-30,,0,0,
7613,2020-09-30,,0,0,
7613,2020-12-31,,0,0,
7613,2021-03-31,,0,0,
7613,2021-06-30,,0,0,
7613,2021-09-30,,0,0,
7613,2021-12-31,,0,0,
7613,2022-03-31,,0,0,
7613,2022-06-30,,0,0,
7613,2022-09-30,,0,0,
7613,2022-12-31,,0,0,
7613,2023-03-31,,0,0,
7613,2023-06-30,,0,0,
7613,2023-09-30,,0,0,
7613,2023-12-31,,0,0,
7613,2024-03-31,,0,0,
7613,2024-06-30,,0,0,
7613,2024-09-30,,0,0,
7613,2024-12-31,,0,0,
7613,2025-03-31,,0,0,
7614,2017-03-31,,0,0,
7614,2017-06-30,,0,0,
7614,2017-09-30,,0,0,
7614,2017-12-31,,0,0,
7614,2018-03-31,,0,0,
7614,2018-06-30,,0,0,
7614,2018-09-30,,0,0,
7614,2018-12-31,,0,0,
7614,2019-03-31,,0,0,
7614,2019-06-30,,0,0,
7614,2019-09-30,,0,0,
7614,2019-12-31,,0,0,
7614,2020-03-31,,0,0,
7614,2020-06-30,,0,0,
7614,2020-09-30,,0,0,
7614,2020-12-31,,0,0,
7614,2021-03-31,,0,0,
7614,2021-06-30,,0,0,
7614,2021-09-30,,0,0,
7614,2021-12-31,,0,0,
7614,2022-03-31,,0,0,
7614,2022-06-30,,0,0,
7614,2022-09-30,,0,0,
7614,2022-12-31,,0,0,
7614,2023-03-31,,0,0,
7614,2023-06-30,,0,0,
7614,2023-09-30,,0,0,
7614,2023-12-31,,0,0,
7614,2024-03-31,,0,0,
7614,2024-06-30,,0,0,
7614,2024-09-30,,0,0,
7614,2024-12-31,,0,0,
7614,2025-03-31,,0,0,
7631,2017-03-31,,0,0,
